,name,name_type,cas,source,smiles,y_true,pka_acid_1,pka_acid_2,pka_acid_3,pka_acid_4,pka_base_1,pka_base_2,pka_base_3,pka_base_4,α_acid_0,α_acid_1,α_acid_2,α_acid_3,α_acid_4,α_base_0,α_base_1,α_base_2,α_base_3,α_base_4
2450,3-{3-[(2-ethylhexyl)oxy]propyl}-1-{5-[({3-[(2-ethylhexyl)oxy]propyl}carbamoyl)amino]naphthalen-1-yl}urea,IUPAC Name,71216-01-8,ClassDataset_original,CCCCC(CC)COCCCNC(=O)Nc1cccc2c(NC(=O)NCCCOCC(CC)CCCC)cccc12,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2451,2-[(2-ethylhexyl)oxy]ethanol,,1559-35-9,ClassDataset_original,CCCCC(CC)COCCO,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2452,2-ethyl-1-{[(2-ethylhexyl)oxy]methoxy}hexane,IUPAC Name,22174-70-5,ClassDataset_original,CCCCC(CC)COCOCC(CC)CCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2453,bis[(2-ethylhexyl)oxy]phosphinic acid,IUPAC Name,298-07-7,ClassDataset_original,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2454,"Phosphonic acid, P-(2-ethylhexyl)-, mono(2-ethylhexyl) ester",IUPAC Name,14802-03-0,ClassDataset_original,CCCCC(CC)COP(=O)([O-])CC(CC)CCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2455,"Phosphoric acid, bis(2-ethylhexyl) ester",IUPAC Name,298-07-7,ClassDataset_original,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2456,"Phosphoric acid, 2-ethylhexyl diphenyl ester",IUPAC Name,1241-94-7,ClassDataset_original,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2457,tris(2-ethylhexyl) phosphate,IUPAC Name,78-42-2,ClassDataset_original,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2458,"Dihydrogen bis[P,P-dioctyl diphosphato(2-)-O'',O''''][hydroxyacetato(2-)-O1,O2]titanate(2-), branched and linear",,68585-64-8,ClassDataset_original,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OP(=O)(O)O[Ti]1(OP(=O)(O)OP(=O)(OCC(CC)CCCC)OCC(CC)CCCC)OCC(=O)O1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2459,"Bis[O,O-bis(2-ethylhexyl) dithiophosphorato-S,S']dioxodi-μ-thioxodimolybdenum",,68958-92-9,ClassDataset_original,CCCCC(CC)COP(=S)(OCC(CC)CCCC)S[Mo]1(=O)S[Mo](=O)(SP(=S)(OCC(CC)CCCC)OCC(CC)CCCC)S1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2460,2-ethylhexyl diphenyl phosphite,IUPAC Name,15647-08-2,ClassDataset_original,CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2461,sodium 2-ethylhexyl sulfate,IUPAC Name,126-92-1,ClassDataset_original,CCCCC(CC)COS(=O)(=O)[O-].[Na+],1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2462,"bis(1,2,2,6,6-pentamethylpiperidin-4-yl) 2-butyl-2-[(3,5-di-tert-butyl-4-hydroxyphenyl)methyl]propanedioate",IUPAC Name,63843-89-0,ClassDataset_original,CCCCC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C(=O)OC1CC(C)(C)N(C)C(C)(C)C1)C(=O)OC1CC(C)(C)N(C)C(C)(C)C1,0,10.0,10.0,10.0,10.0,0.0,0.0,8.9,8.9,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,1.5348229452913198e-15,3.8553009310468526e-08,0.9684078098082876,0.0306237438288933,0.0009684078098082
2463,5-butyl-10-propyltetradecane,IUPAC Name,64741-89-5,ClassDataset_original,CCCCC(CCC)CCCCC(CCCC)CCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2464,"3-(tridecyloxy)propylamine, branched and linear",,68909-95-5,ClassDataset_original,CCCCC(CCC)CCCCCOCCCN,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,6.293763973913396e-23,1.5809220329196934e-15,3.971096603765535e-08,0.997494367721246,0.0025055925677862
2465,3-Aminooctan-4-ol,IUPAC Name,1001354-72-8,ClassDataset_original,CCCCC(O)C(N)CC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,9.8,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,6.28455393475768e-23,1.5786085756808018e-15,3.9652854619172857e-08,0.9960346748852266,0.0039652854619173
2466,[(1E)-2-(diethoxymethyl)hept-1-en-1-yl]benzene,IUPAC Name,60763-41-9,ClassDataset_original,CCCCC/C(=C\c1ccccc1)C(OCC)OCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2467,(2Z)-2-(phenylmethylidene)heptanal,IUPAC Name,122-40-7,ClassDataset_original,CCCCC/C(C=O)=C/c1ccccc1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2468,dec-4-enal,IUPAC Name,65405-70-1,ClassDataset_original,CCCCC/C=C/CCC=O,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2469,"ethyl (2E,4Z)-deca-2,4-dienoate",IUPAC Name,3025-30-7,ClassDataset_original,CCCCC/C=C\C=C\C(=O)OCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2470,"methyl 2-[(1R,2S)-3-oxo-2-pentylcyclopentyl]acetate",IUPAC Name,93452-03-0,ClassDataset_original,CCCCC[C@@H]1C(=O)CC[C@@H]1CC(=O)OC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2471,"methyl (1S,2R)-3-oxo-2-pentylcyclopentane-1-carboxylate",IUPAC Name,1271488-66-4,ClassDataset_original,CCCCC[C@@H]1C(=O)CC[C@H]1C(=O)OC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2472,"1-ethoxy-2,3-difluoro-4-[trans-4-(trans-4-pentylcyclohexyl)-cyclohexyl-benzene",,124728-81-0,ClassDataset_original,CCCCC[C@H]1CC[C@H]([C@H]2CC[C@H](c3ccc(OCC)c(F)c3F)CC2)CC1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2473,"4-trans-Pentyl-4'-trans-propyl-[1,1'-bicyclohexyl]",,92263-41-7,ClassDataset_original,CCCCC[C@H]1CC[C@H]([C@H]2CC[C@H](CCC)CC2)CC1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2474,"1-Ethoxy-2,3-difluoro-4-(trans-4-pentylcyclohexyl)-benzene",IUPAC Name,124729-02-8,ClassDataset_original,CCCCC[C@H]1CC[C@H](c2ccc(OCC)c(F)c2F)CC1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2475,5-pentyloxolan-2-one,IUPAC Name,104-61-0,ClassDataset_original,CCCCC[C@H]1CCC(=O)O1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2476,valeraldehyde,IUPAC Name,110-62-3,ClassDataset_original,CCCCC=O,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2477,hexanal; pentanal; propanedial,IUPAC Name,92128-40-0,ClassDataset_original,CCCCC=O.CCCCCC=O.O=CCC=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2478,"4'-((2-butyl-4-oxo-1,3-diazaspiro[4.4]non-1-ene-3-yl)methyl)(1,1'-biphenyl)-2-carbonitrile",,138401-24-8,ClassDataset_original,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C#N)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,5.7,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,1.2342979293744634e-24,3.1004162212360965e-17,7.787893438155183e-10,0.0195623038573445,0.980437695363866
2479,"4-[trans-4-(trans-4-butylcyclohexyl)-cyclohexyl]-1-ethoxy-2, 3-difluorobenzene",,473257-15-7,ClassDataset_original,CCCCC1CCC([C@H]2CC[C@H](c3ccc(OCC)c(F)c3F)CC2)CC1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2480,"Benzaldehyde, 4-butyl-",IUPAC Name,1200-14-2,ClassDataset_original,CCCCc1ccc(C=O)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2481,"4-Butyl-4''-ethyl-2',3'-difluor-1,1':4',1''-terphenyl",,486406-09-1,ClassDataset_original,CCCCc1ccc(-c2ccc(-c3ccc(CC)cc3)c(F)c2F)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2482,"sodium 5-butyl-1H-1,2,3-benzotriazol-1-ide",IUPAC Name,118685-34-0,ClassDataset_original,CCCCc1ccc2[n-]nnc2c1.[Na+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2483,6-butyloxan-2-one,IUPAC Name,3301-94-8,ClassDataset_original,CCCCC1CCCC(=O)O1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2484,"2-butyl-4,4,6-trimethyl-1,3-dioxane",IUPAC Name,54546-26-8,ClassDataset_original,CCCCC1OC(C)CC(C)(C)O1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2485,"Pentane, 1-bromo-",IUPAC Name,110-53-2,ClassDataset_original,CCCCCBr,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2486,Hexane,IUPAC Name,110-54-3,ClassDataset_original,CCCCCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2487,methyl oct-2-ynoate,IUPAC Name,111-12-6,ClassDataset_original,CCCCCC#CC(=O)OC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2488,octan-3-one,IUPAC Name,106-68-3,ClassDataset_original,CCCCCC(=O)CC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2489,6-Undecanone,IUPAC Name,927-49-1,ClassDataset_original,CCCCCC(=O)CCCCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2490,ethyl hexanoate,IUPAC Name,123-66-0,ClassDataset_original,CCCCCC(=O)OCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2491,4-hydroxy-2-methylpentan-2-yl 2-ethyl-2-methylheptaneperoxoate,IUPAC Name,95718-78-8,ClassDataset_original,CCCCCC(C)(CC)C(=O)OOC(C)(C)CC(C)O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2492,heptan-2-one,IUPAC Name,110-43-0,ClassDataset_original,CCCCCC(C)=O,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2493,"Heptanal, 2-(phenylmethylene)-",IUPAC Name,122-40-7,ClassDataset_original,CCCCCC(C=O)=Cc1ccccc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2494,"1,2-bis(2-propylheptyl) benzene-1,2-dicarboxylate",IUPAC Name,53306-54-0,ClassDataset_original,CCCCCC(CCC)COC(=O)c1ccccc1C(=O)OCC(CCC)CCCCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2495,Bis(2-propylheptyl) adipate,IUPAC Name,103043-58-9,ClassDataset_original,CCCCCC(CCC)COC(=O)CCCCC(=O)OCC(CCC)CCCCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2496,bis(2-propylheptyl) carbonate,IUPAC Name,1238449-42-7,ClassDataset_original,CCCCCC(CCC)COC(=O)OCC(CCC)CCCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2497,Tris(2-propylheptyl) phosphite,,1041263-42-6,ClassDataset_original,CCCCCC(CCC)COP(OCC(CCC)CCCCC)OCC(CCC)CCC(C)C,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2498,2-benzylheptan-1-ol,IUPAC Name,92368-90-6,ClassDataset_original,CCCCCC(CO)Cc1ccccc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2499,2-propylheptan-1-ol,IUPAC Name,10042-59-8,ClassDataset_original,CCCCCC(CO)CCC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2500,benzene; hexane; naphthalene,IUPAC Name,68476-31-3,ClassDataset_original,CCCCCC.c1ccc2ccccc2c1.c1ccccc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2501,(2E)-2-(Phenylmethylidene)octanal,,165184-98-5,ClassDataset_original,CCCCCC/C(C=O)=C\c1ccccc1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2502,(E)-methyl non-2-enoate,,14952-06-8,ClassDataset_original,CCCCCC/C=C/C(=O)OC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2503,"3-[(2E)-oct-2-en-1-yl]oxolane-2,5-dione; 3-[(2Z)-oct-2-en-1-yl]oxolane-2,5-dione",IUPAC Name,26680-54-6,ClassDataset_original,CCCCCC/C=C/C1CC(=O)OC1=O,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2504,methyl (2E)-non-2-enoate,IUPAC Name,111-79-5,ClassDataset_original,CCCCCC/C=C\C(=O)OC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2505,"zinc(2+) ion bis((9Z,12R)-12-hydroxyoctadec-9-enoate)",IUPAC Name,13040-19-2,ClassDataset_original,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].[Zn+2],1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2506,"(9Z,12R)-N-[3-(dimethylamino)propyl]-12-hydroxyoctadec-9-enamide",IUPAC Name,20457-75-4,ClassDataset_original,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)NCCCN(C)C,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,9.5,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,6.25984944400777e-23,1.5724030881695969e-15,3.9496979820369875e-08,0.9921192769639516,0.007880683539067
2507,"methyl (9Z,12R)-12-hydroxyoctadec-9-enoate",IUPAC Name,141-24-2,ClassDataset_original,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2508,"Silane, chlorotrihexyl-",IUPAC Name,3634-67-1,ClassDataset_original,CCCCCC[Si](Cl)(CCCCCC)CCCCCC,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2509,hexanal,IUPAC Name,66-25-1,ClassDataset_original,CCCCCC=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2510,"2,2,5-trimethyl-5-pentylcyclopentanone",IUPAC Name,65443-14-3,ClassDataset_original,CCCCCC1(C)CCC(C)(C)C1=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
2511,2-pentylcyclopent-2-en-1-one,IUPAC Name,25564-22-1,ClassDataset_original,CCCCCC1=CCCC1=O,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
